"id";"Image";"Nom";"Référence";"Catégorie";"Prix de base";"Prix final";"Quantité";"État";
"944";"http://almoune.fr/img/p/0.jpg";"Epice Adida 1 euros";"";"Accueil";"0.947867";"1";"0";"1";
"2280";"http://almoune.fr/img/p/0.jpg";"Épices pour Samké Harra 50gr Gardenia";"";"Accueil";"1.886256";"1.99";"5";"1";
"2798";"http://almoune.fr/img/p/0.jpg";"Feve secs Shahia 700 gr";"";"Accueil";"2.834123";"2.99";"0";"1";
"2169";"http://almoune.fr/img/p/0.jpg";"Lentille blond petit 4mm";"";"Accueil";"2.132701";"2.25";"-10";"1";
"2627";"http://almoune.fr/img/p/0.jpg";"TRIO d'olive bella cerignola 3.5kg";"";"Produits";"34.995261";"36.92";"-2";"1";
"1781";"http://almoune.fr/img/p/0.jpg";"Baklava Cajou 18€/kg rest";"";"Accueil";"17.061611";"18";"0";"1";
"2396";"http://almoune.fr/img/p/0.jpg";"Cumin fine Abido 500gr";"";"Accueil";"9.469194";"9.99";"21";"1";
"2573";"http://almoune.fr/img/p/0.jpg";"Maamoul avec noix 500 G";"";"Accueil";"9.478673";"10";"-2";"1";
"864";"http://almoune.fr/img/p/0.jpg";"P. Soleil Grand";"";"Accueil";"0.947867";"1";"-1974";"1";
"1072";"http://almoune.fr/img/p/0.jpg";"Bonbon melon";"";"Friandises";"0.833333";"1";"0";"1";
"1893";"http://almoune.fr/img/p/0.jpg";"Huile de tournesol 900ml";"";"Accueil";"1.658768";"1.75";"6";"1";
"2117";"http://almoune.fr/img/p/0.jpg";"Fromage puck 240gr";"";"Accueil";"2.843602";"3";"-9";"1";
"2740";"http://almoune.fr/img/p/0.jpg";"Piment  marinée Mexicain 1050gr Hikayat 2";"";"Accueil";"2.606635";"2.75";"1";"1";
"577";"http://almoune.fr/img/p/0.jpg";"Moutarde Amora 440 gr";"";"Accueil";"0.710900";"0.75";"0";"1";
"2517";"http://almoune.fr/img/p/0.jpg";"fava beans 500G haboba";"";"Accueil";"1.279621";"1.35";"-25";"1";
"2912";"http://almoune.fr/img/p/0.jpg";"Labneh Vedoura rest";"";"Accueil";"2.748815";"2.9";"1";"1";
"2969";"http://almoune.fr/img/p/0.jpg";"Halawa à la Noix de Pecan 500gr Arkan";"";"Accueil";"7.109005";"7.5";"2";"1";
"1017";"http://almoune.fr/img/p/0.jpg";"Pepsi Max ";"";"Accueil";"0.947867";"1";"0";"1";
"1434";"http://almoune.fr/img/p/0.jpg";"Mastic meské Mahmoud Chaalawi 100x2pc";"";"Friandises";"2.369668";"2.5";"-25";"1";
"2346";"http://almoune.fr/img/p/0.jpg";"Huile d'olive grignon Monoz 5L";"";"Accueil";"27.725118";"29.25";"-14";"1";
"2233";"http://almoune.fr/img/p/0.jpg";"Baklava Alkhabaza 500gr";"";"Accueil";"13.744076";"14.5";"1";"1";
"2692";"http://almoune.fr/img/p/0.jpg";"ELNOZHA Pépite pastèque 250gr";"";"Accueil";"3.080569";"3.25";"13";"1";
"752";"http://almoune.fr/img/p/0.jpg";"Huile de tournesol 1L Bingoil";"";"Accueil";"1.763033";"1.86";"-937";"1";
"2467";"http://almoune.fr/img/p/0.jpg";"triangle Fady's food 500gr";"";"Accueil";"5.213270";"5.5";"-3";"1";
"2856";"http://almoune.fr/img/p/0.jpg";"Ghreybe aghati 500gr";"";"Accueil";"11.374408";"12";"2";"1";
"955";"http://almoune.fr/img/p/0.jpg";"Mloukhiya Boustani 400gr.";"";"Accueil";"1.886256";"1.99";"0";"1";
"2011";"http://almoune.fr/img/p/0.jpg";"ammo kaak dates ou simit ";"";"Accueil";"0.947867";"1";"72";"1";
"2806";"http://almoune.fr/img/p/0.jpg";"sukari al nakhil 500gr";"";"Accueil";"3.308057";"3.49";"6";"1";
"1327";"http://almoune.fr/img/p/0.jpg";"Mélange d'épices mandi - Abido 50gr";"";"Épices";"1.516588";"1.6";"3";"1";
"2177";"http://almoune.fr/img/p/0.jpg";"tahini shahin 5kg";"";"Gourmandises";"31.497630";"33.23";"-5";"1";
"2636";"http://almoune.fr/img/p/0.jpg";"Melange supérieur Beyrouti 250gr";"";"Accueil";"7.109005";"7.5";"1";"1";
"642";"http://almoune.fr/img/p/0.jpg";"kebbe";"";"Accueil";"1.184834";"1.25";"-474";"1";
"2405";"http://almoune.fr/img/p/0.jpg";"riz long parfumée 5 kg";"";"Accueil";"11.838863";"12.49";"0";"1";
"2582";"http://almoune.fr/img/p/0.jpg";"garlic sauce durra 380g";"";"Accueil";"2.369668";"2.5";"0";"1";
"873";"http://almoune.fr/img/p/0.jpg";"Fromage Combi beyaz Sofram 800gr";"";"Accueil";"3.308057";"3.49";"-77";"1";
"2748";"http://almoune.fr/img/p/0.jpg";"DUBAI Chocolate KUBBANI 200gr";"";"Accueil";"9.952607";"10.5";"-17";"1";
"585";"http://almoune.fr/img/p/0.jpg";"Beurre demi sel 250gr";"";"Accueil";"1.753555";"1.85";"0";"1";
"2525";"http://almoune.fr/img/p/0.jpg";"Figue verte 2kg";"";"Accueil";"14.123223";"14.9";"5";"1";
"2920";"http://almoune.fr/img/p/0.jpg";"Curry Fort Abido 50 gr";"";"Accueil";"1.848341";"1.95";"4";"1";
"2977";"http://almoune.fr/img/p/0.jpg";"Theiere 0.75L TEA KETTLE ";"";"Accueil";"6.800000";"8.16";"1";"1";
"1025";"http://almoune.fr/img/p/0.jpg";"Huile de nigelle 60ml";"";"Autres";"5.213270";"5.5";"1";"1";
"1442";"http://almoune.fr/img/p/0.jpg";"Riz égyptien moyen rond Samaya";"";"Accueil";"9.478673";"10";"9";"1";
"2241";"http://almoune.fr/img/p/0.jpg";"Indomie végétarien x 5";"";"Accueil";"1.706161";"1.8";"-389";"1";
"2700";"http://almoune.fr/img/p/0.jpg";"Pepite pasteque aslaadah 300gr";"";"Accueil";"2.606635";"2.75";"0";"1";
"761";"http://almoune.fr/img/p/0.jpg";"Tropico";"";"Accueil";"0.947867";"1";"0";"1";
"2475";"http://almoune.fr/img/p/0.jpg";"Baklava Pistache rest 4.8kg";"";"Accueil";"89.099526";"94";"0";"1";
"2864";"http://almoune.fr/img/p/0.jpg";"Kamar el din 600ml Chtoura";"";"Accueil";"4.028436";"4.25";"12";"1";
"1214";"http://almoune.fr/img/p/0.jpg";"navet mechaalani";"";"Accueil";"11.374408";"12";"-3";"1";
"965";"http://almoune.fr/img/p/0.jpg";"Lipton Pastèque Menthe ";"";"Accueil";"0.947867";"1";"0";"1";
"2296";"http://almoune.fr/img/p/0.jpg";"Malban au Kg 17.5";"";"Accueil";"0.000000";"0";"0";"1";
"2814";"http://almoune.fr/img/p/0.jpg";"Jus Tropical Mama africa 1.5 Litre";"";"Accueil";"1.886256";"1.99";"1";"1";
"1335";"http://almoune.fr/img/p/0.jpg";"Bicarbonate Aruba 500gr. ";"";"Accueil";"1.458333";"1.75";"-4";"1";
"2185";"http://almoune.fr/img/p/0.jpg";"riz kaalar bleu xxl";"";"Accueil";"15.639810";"16.5";"4";"1";
"2644";"http://almoune.fr/img/p/0.jpg";"Hallab maamoul mad noix 600gr";"";"Accueil";"14.218009";"15";"-9";"1";
"2416";"http://almoune.fr/img/p/0.jpg";"Tarama Saumon 3.5kg";"";"Accueil";"36.748815";"38.77";"-29";"1";
"2591";"http://almoune.fr/img/p/0.jpg";"Baklava Hallab cajou 500gr";"";"Accueil";"13.981043";"14.75";"-19";"1";
"881";"http://almoune.fr/img/p/0.jpg";"Labneh Rona 2.750 kg";"";"Accueil";"13.753555";"14.51";"-4";"1";
"1508";"http://almoune.fr/img/p/0.jpg";"Feuille de Vigne farcie - Chtoura Garden 2 kg";"";"Conserves";"8.521327";"8.99";"0";"1";
"2756";"http://almoune.fr/img/p/0.jpg";"Plateau oeuf grand Calibre 30";"";"Accueil";"6.161137";"6.5";"-10";"1";
"593";"http://almoune.fr/img/p/0.jpg";"Glace cornet fraise vanille";"";"Accueil";"0.710900";"0.75";"0";"1";
"1740";"http://almoune.fr/img/p/0.jpg";"Lentille 5kg ";"";"Accueil";"14.085308";"14.86";"-50";"1";
"2533";"http://almoune.fr/img/p/0.jpg";"flava brezel piment ";"";"Accueil";"2.132701";"2.25";"0";"1";
"2929";"http://almoune.fr/img/p/0.jpg";"Huile d'olive Boulos 470ml Squeez";"";"Accueil";"6.161137";"6.5";"11";"1";
"2985";"http://almoune.fr/img/p/0.jpg";"Zaatar Extra Gadrenia 300gr";"5281033133391";"Accueil";"4.028436";"4.25";"1";"1";
"1036";"http://almoune.fr/img/p/0.jpg";"Akawi artisanal nature 260g";"";"Accueil";"4.729858";"4.99";"-30";"1";
"1451";"http://almoune.fr/img/p/0.jpg";"Rubby Noisette";"";"Fruits secs ";"4.265403";"4.5";"-8";"1";
"1905";"http://almoune.fr/img/p/0.jpg";"PUCK 910GR ";"";"Accueil";"7.109005";"7.5";"-6";"1";
"2363";"http://almoune.fr/img/p/0.jpg";"Baba Ghanouj 820gr Cortas";"";"Accueil";"4.028436";"4.25";"-24";"1";
"1400";"http://almoune.fr/img/p/0.jpg";"Fruit sec Kazzi 300 gr Spécial mixed Nuts";"";"Fruits secs ";"3.781991";"3.99";"0";"1";
"2708";"http://almoune.fr/img/p/0.jpg";"Labneh hajdu 500gr";"";"Accueil";"3.781991";"3.99";"-23";"1";
"2483";"http://almoune.fr/img/p/0.jpg";"Colorant alimentaire Rouge 1000gr";"";"Accueil";"78.000000";"93.6";"-2";"1";
"2872";"http://almoune.fr/img/p/0.jpg";"Maamoul noix douhaihi";"";"Accueil";"1.886256";"1.99";"-33";"1";
"974";"http://almoune.fr/img/p/0.jpg";"Chair de tomate bio 400 gr.";"";"Accueil";"1.658768";"1.75";"0";"1";
"2304";"http://almoune.fr/img/p/0.jpg";"Épice Soujouk ou sujuk ou sojok Abido 500gr";"";"Accueil";"9.241706";"9.75";"-35";"1";
"2822";"http://almoune.fr/img/p/0.jpg";"Vinaigre blanc durra 1L";"";"Accueil";"1.421801";"1.5";"5";"1";
"2193";"http://almoune.fr/img/p/0.jpg";"barazek Shamsine 420gr";"";"Accueil";"7.109005";"7.5";"-5";"1";
"2652";"http://almoune.fr/img/p/0.jpg";"kasih chili 540g";"";"Accueil";"3.696682";"3.9";"-14";"1";
"1569";"http://almoune.fr/img/p/0.jpg";"Riz Basmati Tilda 5 kg";"";"Accueil";"17.535545";"18.5";"-1";"1";
"2424";"http://almoune.fr/img/p/0.jpg";"Labneh Chtoura 1kg";"";"Accueil";"6.161137";"6.5";"-54";"1";
"2599";"http://almoune.fr/img/p/0.jpg";"Menthe Fraiche ";"";"Accueil";"0.710900";"0.75";"-26";"1";
"890";"http://almoune.fr/img/p/0.jpg";"Pois Chiche 1600gr.";"";"5";"3.317536";"3.5";"0";"1";
"1516";"http://almoune.fr/img/p/0.jpg";"Kaak au thym zaatar 250gr.";"";"pain et Kaak";"3.317536";"3.5";"0";"1";
"2764";"http://almoune.fr/img/p/0.jpg";"Oeuf petit calibre 30 oeufs ";"";"Accueil";"5.677725";"5.99";"-10";"1";
"2541";"http://almoune.fr/img/p/0.jpg";"Arack Ghantous 75cl";"";"Accueil";"29.857820";"31.5";"6";"1";
"2938";"http://almoune.fr/img/p/0.jpg";"Divers 20%";"";"Produits";"0.000000";"0";"0";"1";
"1294";"http://almoune.fr/img/p/0.jpg";"Maamoul Bawabet dimashq";"";"Patisseries";"2.843602";"3";"0";"1";
"1044";"http://almoune.fr/img/p/0.jpg";"Petit pois nature boustani 400gr.";"";"Légumineuses et grains";"1.895735";"2";"0";"1";
"1459";"http://almoune.fr/img/p/0.jpg";"Vimto Canette 33cL";"";"Boissons";"0.947867";"1";"0";"1";
"1408";"http://almoune.fr/img/p/0.jpg";"Alfakher ";"";"Produits";"6.625592";"6.99";"0";"1";
"1691";"http://almoune.fr/img/p/0.jpg";"fruits secs grillés goût barbecue - Al Kazzi 220 gr";"";"Accueil";"6.161137";"6.5";"-4";"0";
"2716";"http://almoune.fr/img/p/0.jpg";"BUFFIES Master chips 60gr";"";"Accueil";"1.421801";"1.5";"-20";"1";
"2880";"http://almoune.fr/img/p/0.jpg";"concentré de tomate saada 850 gr";"";"Accueil";"2.606635";"2.75";"-39";"1";
"1803";"http://almoune.fr/img/p/0.jpg";"dry okra algota 400gr";"";"Accueil";"9.004739";"9.5";"-1";"0";
"983";"http://almoune.fr/img/p/0.jpg";"Poivre blanc 500gr.";"";"Accueil";"10.853081";"11.45";"-14";"1";
"2029";"http://almoune.fr/img/p/0.jpg";"MALBAN POIDS";"";"Accueil";"18.957346";"20";"0";"1";
"2312";"http://almoune.fr/img/p/0.jpg";"Halva Arkan Nature 750gr";"";"Accueil";"4.123223";"4.35";"0";"1";
"2830";"http://almoune.fr/img/p/0.jpg";"pistache haché 250gr oregal";"";"Accueil";"7.109005";"7.5";"0";"1";
"1352";"http://almoune.fr/img/p/0.jpg";"Zaatar Akhdar Al ousra 400gr.";"";"Accueil";"2.834123";"2.99";"-20";"1";
"2201";"http://almoune.fr/img/p/0.jpg";"Raisin aigre mariné 70gr Recoltes naturelles";"";"Accueil";"1.886256";"1.99";"12";"1";
"2660";"http://almoune.fr/img/p/0.jpg";"Pilon de Poulet 1kg";"";"Accueil";"3.270142";"3.45";"-39";"1";
"719";"http://almoune.fr/img/p/0.jpg";"Biscuits à la noix de coco Haylayf Ulker 4*64g";"";"Accueil";"1.753555";"1.85";"0";"1";
"2433";"http://almoune.fr/img/p/0.jpg";"Zaatar Arjaoui 3450gr ";"";"Accueil";"4.265403";"4.5";"-18";"1";
"898";"http://almoune.fr/img/p/0.jpg";"zaatar brut 500gr";"";"Accueil";"6.000000";"6.33";"0";"1";
"2255";"http://almoune.fr/img/p/0.jpg";"Raisins Aigres Marinés 70gr Récoltes Naturelles ";"";"Accueil";"1.658768";"1.75";"24";"1";
"2772";"http://almoune.fr/img/p/0.jpg";"Navet frais kg";"";"Accueil";"1.658768";"1.75";"-49";"1";
"2549";"http://almoune.fr/img/p/0.jpg";"menthe seche spico 500gr";"";"Accueil";"5.213270";"5.5";"-16";"1";
"2946";"http://almoune.fr/img/p/0.jpg";"Nestcafé pièce 30gr";"";"Accueil";"0.379147";"0.4";"-21";"1";
"838";"http://almoune.fr/img/p/0.jpg";"Pain TOFAHA";"";"Accueil";"0.947867";"1";"-6";"1";
"3002";"http://almoune.fr/img/p/0.jpg";"Poivre doux moulu de Jamaïque 50g";"";"Accueil";"1.421801";"1.5";"10";"1";
"1868";"http://almoune.fr/img/p/0.jpg";"Cruche Petit 500ml";"";"Accueil";"6.250000";"7.5";"0";"1";
"2777";"http://almoune.fr/img/p/0.jpg";"kashkaval 800gr";"";"Accueil";"7.800948";"8.23";"-2";"1";
"2145";"http://almoune.fr/img/p/0.jpg";"Pistache décortiqué Jordanien 500gr.";"";"Accueil";"15.165877";"16";"-28";"1";
"2606";"http://almoune.fr/img/p/0.jpg";"Vinaigre de raison 1L Yamama";"";"Accueil";"1.886256";"1.99";"11";"1";
"2552";"http://almoune.fr/img/p/0.jpg";"Piment d'espelette 40gr";"";"Produits";"5.497630";"5.8";"-1";"1";
"2949";"http://almoune.fr/img/p/0.jpg";"Feuille de vigne Chtoura citron 450gr";"";"Accueil";"3.080569";"3.25";"10";"1";
"3005";"http://almoune.fr/img/p/0.jpg";"Barazek mini 300gr";"";"Accueil";"9.469194";"9.99";"11";"1";
"1872";"http://almoune.fr/img/p/0.jpg";"Cruche Grand peinture 1000ml";"";"Accueil";"37.500000";"45";"1";"1";
"2096";"http://almoune.fr/img/p/0.jpg";"Tahini Shamiyat 18kg";"";"Accueil";"84.995261";"89.67";"-18";"1";
"449";"http://almoune.fr/img/p/0.jpg";"Haricots Blancs Géants";"";"Légumineuses et grains";"3.317536";"3.5";"1";"1";
"790";"http://almoune.fr/img/p/0.jpg";"Pomme de terre ";"";"Produits";"1.990521";"2.1";"-5";"1";
"2496";"http://almoune.fr/img/p/0.jpg";"Huile d'olive 4L Boulos ";"";"Accueil";"47.393365";"50";"9";"1";
"2891";"http://almoune.fr/img/p/0.jpg";"cardamone moulu Abido 500gr";"";"Accueil";"35.545024";"37.5";"-4";"1";
"1190";"http://almoune.fr/img/p/0.jpg";"Olive noir Libanais au kg";"";"Accueil";"0.000000";"0";"0";"1";
"994";"http://almoune.fr/img/p/0.jpg";"Twist Choco 24 pièces";"";"Friandises";"4.265403";"4.5";"-3";"0";
"2323";"http://almoune.fr/img/p/0.jpg";"Infusion Herbe zhourat 25 sachet 50gr";"";"Accueil";"1.886256";"1.99";"9";"1";
"2212";"http://almoune.fr/img/p/0.jpg";"Pistache O'regale";"";"Accueil";"27.488152";"29";"-2";"1";
"2671";"http://almoune.fr/img/p/0.jpg";"Chou fleur ";"";"Accueil";"1.990521";"2.1";"-59";"1";
"730";"http://almoune.fr/img/p/0.jpg";"Chips Ringo pizza 22gr";"";"Accueil";"0.331754";"0.35";"0";"1";
"1125";"http://almoune.fr/img/p/0.jpg";"poulet 5kg";"";"Accueil";"32.227488";"34";"-581";"1";
"1536";"http://almoune.fr/img/p/0.jpg";"Kaak à la datte";"";"pain et Kaak";"3.317536";"3.5";"-4";"1";
"1990";"http://almoune.fr/img/p/0.jpg";"Concombre par pièce grand calibre";"";"Accueil";"1.886256";"1.99";"-3";"1";
"2267";"http://almoune.fr/img/p/0.jpg";"Tahini Kanater squiz 330gr.";"";"Accueil";"2.606635";"2.75";"0";"1";
"2785";"http://almoune.fr/img/p/0.jpg";"Naboulsi hajdu 220gr";"";"Accueil";"2.834123";"2.99";"-34";"1";
"2614";"http://almoune.fr/img/p/0.jpg";"Starbucks House Blend";"";"Accueil";"4.739336";"5";"-4";"1";
"1768";"http://almoune.fr/img/p/0.jpg";"boulghour 900gr AS";"";"Accueil";"1.886256";"1.99";"4";"1";
"2560";"http://almoune.fr/img/p/0.jpg";"Vin Rouge breteche 37.5cl";"";"Accueil";"4.391667";"5.27";"-12";"1";
"850";"http://almoune.fr/img/p/0.jpg";"makanek rungis";"";"Accueil";"13.744076";"14.5";"0";"1";
"3014";"http://almoune.fr/img/p/0.jpg";"Olive Kalamata Dénoyautées 400g";"";"Accueil";"3.781991";"3.99";"3";"1";
"1427";"http://almoune.fr/img/p/0.jpg";"Yaourt Grec LYNOS 500gr.";"";"Accueil";"2.701422";"2.85";"0";"1";
"799";"http://almoune.fr/img/p/0.jpg";"Jus de Citron et menthe Junet";"";"Accueil";"0.947867";"1";"0";"1";
"2504";"http://almoune.fr/img/p/0.jpg";"PDT agria lavée ";"";"Accueil";"0.850000";"0.9";"-184";"1";
"2899";"http://almoune.fr/img/p/0.jpg";"Moghrabie Chtoura 900gr";"";"Accueil";"3.317536";"3.5";"-2";"1";
"1255";"http://almoune.fr/img/p/0.jpg";"baklava bokaj rest. Cajou 3kg";"";"Accueil";"46.502370";"49.06";"0";"1";
"2955";"http://almoune.fr/img/p/0.jpg";"Maamoul datte Sabah 475gr";"";"Accueil";"11.364929";"11.99";"-13";"1";
"1823";"http://almoune.fr/img/p/0.jpg";"Filets de poulet label rouge halal";"";"Accueil";"16.492891";"17.4";"0";"1";
"401";"http://almoune.fr/img/p/0.jpg";"olives vertes dénoyautée";"";"Accueil";"0.000000";"0";"0";"1";
"2220";"http://almoune.fr/img/p/0.jpg";"Jus en Poudre Anana 400gr Ice";"";"Accueil";"2.606635";"2.75";"21";"1";
"2679";"http://almoune.fr/img/p/0.jpg";"Huile d'olive Senioro 5L";"";"Accueil";"47.393365";"50";"1";"1";
"739";"http://almoune.fr/img/p/0.jpg";"Pain Markouk traditionel Libanais 240g";"";"Accueil";"2.843602";"3";"-26";"1";
"1596";"http://almoune.fr/img/p/0.jpg";"Riz khorshid";"";"Accueil";"3.251185";"3.43";"-40";"1";
"2841";"http://almoune.fr/img/p/0.jpg";"custard Poudre Aruba originale 200 gr";"";"Accueil";"1.895735";"2";"24";"1";
"918";"http://almoune.fr/img/p/0.jpg";"Courgette";"";"Produits";"7.497630";"7.91";"0";"1";
"1544";"http://almoune.fr/img/p/0.jpg";"Akawi Boustani  env 400gr";"";"Fromages libanais";"4.729858";"4.99";"7";"1";
"2275";"http://almoune.fr/img/p/0.jpg";"Haricots blancs lingots 907gr";"";"Accueil";"3.317536";"3.5";"0";"1";
"2793";"http://almoune.fr/img/p/0.jpg";"Creamy White Hajdu 400 gr";"";"Accueil";"3.317536";"3.5";"-7";"1";
"2622";"http://almoune.fr/img/p/0.jpg";"Champignon frais 1kg";"";"Produits";"3.251185";"3.43";"-5";"1";
"628";"http://almoune.fr/img/p/0.jpg";"Moule petit Maamoul";"";"Accueil";"3.317536";"3.5";"0";"0";
"1776";"http://almoune.fr/img/p/0.jpg";"Gigot d'Agneau Halal au kg";"";"Accueil";"17.535545";"18.5";"0";"1";
"2568";"http://almoune.fr/img/p/0.jpg";"CUSTARD Vanille 300gr DOMO";"";"Accueil";"2.369668";"2.5";"0";"1";
"1067";"http://almoune.fr/img/p/0.jpg";"huile d'olive Mylos";"";"Huiles et vinaigres";"6.161137";"6.5";"0";"1";
"1888";"http://almoune.fr/img/p/0.jpg";"Confiture de figues entières - Al Asil 450gr.";"";"Accueil";"2.834123";"2.99";"6";"1";
"2112";"http://almoune.fr/img/p/0.jpg";"Rouleau Aluminium 30cm";"";"Accueil";"21.000000";"25.2";"-5";"1";
"1940";"http://almoune.fr/img/p/0.jpg";"Smeds 400gr";"";"Accueil";"1.886256";"1.99";"0";"1";
"2735";"http://almoune.fr/img/p/0.jpg";"Kadaeif 500gr";"";"Accueil";"2.369668";"2.5";"-14";"1";
"2512";"http://almoune.fr/img/p/0.jpg";"Navet mechaalany 1000gr";"";"Accueil";"4.502370";"4.75";"0";"1";
"2907";"http://almoune.fr/img/p/0.jpg";"fruit à coque grillé fumé";"";"Accueil";"3.317536";"3.5";"-7";"1";
"2964";"http://almoune.fr/img/p/0.jpg";"Baba Ghannouj Diwan 400gr";"";"Produits";"2.037915";"2.15";"20";"1";
"2228";"http://almoune.fr/img/p/0.jpg";"Sirop de Jallab 600ml Al Dayaa";"";"Accueil";"4.028436";"4.25";"-6";"1";
"2687";"http://almoune.fr/img/p/0.jpg";"Sucre vanillé Aruba 100gr";"";"Accueil";"2.369668";"2.5";"22";"1";
"1605";"http://almoune.fr/img/p/0.jpg";"P. Soleil Familiale ";"";"Accueil";"1.042654";"1.1";"-4708";"1";
"2462";"http://almoune.fr/img/p/0.jpg";"Tahini Cortas 18kg ";"";"Accueil";"90.047393";"95";"11";"1";
"2850";"http://almoune.fr/img/p/0.jpg";"Chapellure brune 1kg";"";"Accueil";"5.450237";"5.75";"-1";"1";
"1201";"http://almoune.fr/img/p/0.jpg";"UGO";"";"Accueil";"0.710900";"0.75";"0";"0";
"1144";"http://almoune.fr/img/p/0.jpg";"Taanayel, AKAWI 0.5";"";"Accueil";"61.497630";"64.88";"0";"1";
"2283";"http://almoune.fr/img/p/0.jpg";"Mini concombre par kg";"";"Accueil";"3.080569";"3.25";"-3";"1";
"2801";"http://almoune.fr/img/p/0.jpg";"kashkaval 700gr";"";"Accueil";"8.483412";"8.95";"-16";"1";
"2172";"http://almoune.fr/img/p/0.jpg";"pois chiche sec petit calibre";"";"Gourmandises";"1.791469";"1.89";"-29";"1";
"2631";"http://almoune.fr/img/p/0.jpg";"Markouk oat avoine ";"";"Accueil";"3.317536";"3.5";"-15";"1";
"2577";"http://almoune.fr/img/p/0.jpg";"Safran d'Iran qualité premium";"";"Accueil";"6.255924";"6.6";"0";"1";
"1076";"http://almoune.fr/img/p/0.jpg";"Cappuccino sachet";"";"Cafés";"0.473934";"0.5";"-2";"1";
"1896";"http://almoune.fr/img/p/0.jpg";"Pate à tartinet noisette MASTELLA 200gr";"";"Accueil";"1.658768";"1.75";"0";"1";
"1495";"http://almoune.fr/img/p/0.jpg";"Colorant alimentaire Idéal";"";"Accueil";"2.274882";"2.4";"0";"1";
"2743";"http://almoune.fr/img/p/0.jpg";"Jalapeno 710gr CICEK";"";"Accueil";"3.317536";"3.5";"0";"1";
"580";"http://almoune.fr/img/p/0.jpg";"Eau Cristaline 1,5 L";"";"Accueil";"1.184834";"1.25";"-1";"1";
"2520";"http://almoune.fr/img/p/0.jpg";"jello cerise aruba ";"";"Accueil";"0.938389";"0.99";"6";"1";
"2915";"http://almoune.fr/img/p/0.jpg";"Fromage Grillé 200 g HALLOUMI";"";"Produits";"2.843602";"3";"-4";"1";
"2972";"http://almoune.fr/img/p/0.jpg";"Café glacé louna capucino";"0.69";"Accueil";"0.947867";"1";"-12";"1";
"1020";"http://almoune.fr/img/p/0.jpg";"Sirop de Jellab Al Dayaa 600ml";"";"Jus - Sirops";"3.744076";"3.95";"0";"1";
"1437";"http://almoune.fr/img/p/0.jpg";"Mechallale Fromage Alhalabi 900gr.";"";"Fromages libanais";"13.033175";"13.75";"-11";"1";
"2236";"http://almoune.fr/img/p/0.jpg";"Aubergines Imam Noyan";"";"Accueil";"4.028436";"4.25";"3";"1";
"2695";"http://almoune.fr/img/p/0.jpg";"Makdous Baladna 950gr";"";"Accueil";"10.900474";"11.5";"3";"1";
"2859";"http://almoune.fr/img/p/0.jpg";"Baklava aghati premium 750gr";"";"Accueil";"29.857820";"31.5";"1";"1";
"2014";"http://almoune.fr/img/p/0.jpg";"Maamoul mad Pistache au kg";"";"Accueil";"25.592417";"27";"-1";"1";
"2291";"http://almoune.fr/img/p/0.jpg";"Gingembre Moulu Espig 500gr";"";"Accueil";"7.109005";"7.5";"-18";"1";
"2809";"http://almoune.fr/img/p/0.jpg";"Juc en poudre Orage - Ice Refreshing 12 sac";"";"Accueil";"3.750000";"4.5";"6";"1";
"1330";"http://almoune.fr/img/p/0.jpg";"Raisin Sec Noir Jumbo Oral";"";"Fruits secs ";"2.834123";"2.99";"-6";"1";
"2180";"http://almoune.fr/img/p/0.jpg";"Fromage vache en saumure le kg";"";"Accueil";"6.995261";"7.38";"-13";"1";
"2639";"http://almoune.fr/img/p/0.jpg";"ail en poudre espig";"";"Accueil";"6.919431";"7.3";"-8";"1";
"1556";"http://almoune.fr/img/p/0.jpg";"sofram fromage combi 800gr.";"";"Fromages libanais";"6.635071";"7";"-2";"1";
"2410";"http://almoune.fr/img/p/0.jpg";"feuilles d'olivier 100g";"";"Accueil";"1.886256";"1.99";"23";"1";
"2586";"http://almoune.fr/img/p/0.jpg";"Hallab baklava kg";"";"Accueil";"22.748815";"24";"-2";"1";
"876";"http://almoune.fr/img/p/0.jpg";"Mozzarella 2 kg";"";"Accueil";"16.113744";"17";"-326";"1";
"1503";"http://almoune.fr/img/p/0.jpg";"Rouleau fromage 10 pièces conglé fromage";"";"Produits";"7.109005";"7.5";"-2";"1";
"588";"http://almoune.fr/img/p/0.jpg";"Crème fraiche Légère 20cL";"";"Accueil";"0.710900";"0.75";"0";"1";
"2528";"http://almoune.fr/img/p/0.jpg";"Datte Mejdoule *5kg";"";"Accueil";"11.848341";"12.5";"-11";"1";
"2924";"http://almoune.fr/img/p/0.jpg";"Eich el belbol 1kg";"";"Accueil";"37.819905";"39.9";"-1";"1";
"2980";"http://almoune.fr/img/p/0.jpg";"Concentré de tomate Fiorella 800gr";"";"Accueil";"2.132701";"2.25";"132";"1";
"1847";"http://almoune.fr/img/p/0.jpg";"Arak galon Mijana 3 litres";"";"Accueil";"62.500000";"75";"-5";"1";
